565	39.8	50.7	58.2	70.2	79.5	91
566	44.1	52.8	60.9	65.8	85.1	89.5
567	41.4	49.8	60.6	69.8	80	89.3
568	43.6	54.7	61.3	70.4	78.3	91
569	41.7	51.5	58.7	71.2	80.4	89.5
570	40.6	52.8	61.2	70.3	80.5	92.7
571	41.7	51.2	60	70	80.1	88.9
572	40.1	52.9	59.9	69.1	80.9	89.5
573	42.9	52.3	57.9	69.9	80.4	84.1
574	42.6	53.9	59.8	69.8	78.8	93.5
575	40	50.8	61.6	69.8	77.6	90.1
576	42.3	51.5	62.6	69.8	80.7	92.5
577	42	52	63.4	69.4	81.8	91.5
578	43.5	52.8	58.9	69.7	79.9	88.5
579	41	52.2	58.3	69.9	78.9	89.2
580	39.2	52.3	58.8	69.7	77.9	92.1
581	40.1	51.7	60.2	70.2	79.4	89.2
582	40.9	52.6	60	74.2	79.5	87
583	39.9	51.7	60.5	69.8	78.9	89.3
584	39.6	52.4	61	69.9	79.5	93.8
585	39.3	48.1	61.1	69.7	79.4	88.8
586	41.5	51.8	60.5	69.9	80.2	88.5
587	40.6	52.7	62.8	70	79.4	87.4
588	40.5	52.8	59.6	70.2	79.3	88.5
589	40.3	53.1	59.3	69.9	79.5	89.8
590	41.8	51.6	61	70.2	79.1	89.4
591	40.6	52.1	59.8	70.6	79.7	89.7
592	41	52.6	61.5	69.9	79.1	83.3
593	40	52.1	58.7	70.7	81.9	89.5
594	42.2	51.9	59.7	70.7	79.4	90.6
595	41.3	51.2	63.3	71	79.5	90.6
596	40.3	54.2	62	71.3	79.5	89.6
597	38	50.1	60.5	71.3	79	89.6
598	40.9	51.8	61.2	71	79.4	88.5
599	40.7	51.3	58.8	71.3	80.6	89.9
600	41.1	52.9	59.2	71.2	80.3	90.4
601	40.5	52.2	61.2	71.2	80.1	89.9
602	41.2	51	60.2	67.4	80	90.3
603	41.2	54	60.7	71.4	79.2	88.8
604	40.7	53.1	60.5	71.3	79.6	92.7
605	40.1	51.2	63.5	72.4	80.2	90.5
606	41.7	50.3	61.5	71.2	80.3	90.5
607	42.2	50.7	61.4	71.7	80.8	87.9
608	42.5	52.6	62.9	70.7	80.5	89
609	42.1	54.1	62.1	72	78.3	91.2
610	40.7	54	60.4	70.4	80.3	96.3
611	40.4	51.4	58.5	71.9	79.8	91
612	41.9	50.6	60	71.8	80.6	92.3
613	41.3	51.4	60.9	71.7	79.4	90.9
614	40.7	52	60.9	71.5	81	89.2
615	41.8	52	62.5	70.9	75.8	93.1
616	43.2	52.5	59.9	71.6	83.3	91.7
617	38.8	51.1	59.6	71.1	80.9	91.3
618	40.9	50.3	61.1	71	82.7	89.7
619	43.6	51.9	59.9	72.9	80.7	90.7
620	40.2	50.6	60.4	71.5	81.2	85.7
621	41.2	53.8	60.7	71.2	80.7	90
622	43.3	50.8	61.1	68.1	81	90.2
623	42.8	51.3	59.7	69.7	81	89.3
624	39.2	54.8	60.3	70.7	79.6	91.7
625	42.7	50.7	60	71.3	81.4	90.7
626	42.4	50.8	59.7	71.1	82	89.1
627	40.9	52.1	59.8	71.3	81.1	88.9
628	45.2	52.7	62.2	70.9	82.6	91.9
629	41.1	54.8	62.5	70.6	80.4	89.7
630	40.1	51.9	60.5	70.4	81.6	89.7
631	42.3	49.9	61.7	71.4	81.4	90.3
632	40.5	52.8	59.9	70.9	81.9	90.9
633	42.2	52.7	58.9	70.4	81.5	90.3
634	40	51.4	60	70.7	77.5	89.5
635	42.5	53	58.1	66.1	84.6	91.5
636	42.1	51.2	59.6	70.7	80.6	93.2
637	44.9	50.6	60.6	73.1	80.6	87.4
638	41	50.6	60.8	70.1	81.5	89
639	44.4	52.6	61.7	70.8	78.2	89
640	41.5	53	61.6	70.4	82.4	90.1
641	41.2	50.4	61.5	70.3	80.6	88.2
642	42.7	51	61.7	69.1	77.4	91.9
643	43.2	49.4	58.7	70.5	80.1	89
644	41.9	53.3	61.1	70.2	80.3	92.2
645	42.5	50.7	62.8	70.4	77.7	90.7
646	41.9	50.3	60.9	70	83.3	89
647	42.3	51.7	64.1	73.7	85.7	88.2
648	41.6	51.5	61.2	69.8	80.4	89
649	40.7	50.2	61.3	69.2	80	88.1
650	42.7	51	60.8	73	82.8	90.8
651	41.6	51.1	59.7	69.8	80.1	89
652	41.6	50.8	59.4	69.6	79.6	88.3
653	38.1	51.8	60.2	69.8	79.5	88.8
654	42.2	51.5	59.8	69.6	79.6	88.9
655	46.3	49.1	61.1	69.5	77.9	94.1
656	41	50.8	60.5	69.6	76	90
657	41.1	51.4	59.2	69.4	79.9	88.7
658	41.9	52.5	59.5	69.7	83.4	89.5
659	42.4	51.3	61.1	73.6	79.4	89
660	42.2	51.9	60.9	69.4	79.1	88.9
661	41.5	49.3	61	68.5	80.8	90.9
662	42.4	51.8	60.7	69.4	78.8	88.5
663	41.4	49.5	59.5	70.5	73.6	89.2
664	43.9	51	61.1	69.4	80.4	89.6
665	42.8	49.1	63.4	70.9	80.3	88.8
666	41.4	50.9	61.5	64.9	79.4	88
667	41.8	53.6	63.3	69.8	79.8	90.1
668	42.4	50.7	58.3	69.4	81.7	89.5
669	41	51.9	62.4	70.2	77.5	89.7
670	42.3	50.8	58.3	69	76.4	89
671	41.3	53	61	69.4	79.8	91
672	40.6	51.2	57.9	69.6	80.9	89.4
673	41.8	50.4	62.5	69.5	80.6	91.6
674	43.5	50.1	60.2	72.8	81.4	89.2
675	42.7	51.7	61.2	69.4	80.6	92.4
676	44.9	50.2	59.7	69.7	80.4	90.3
677	43.9	50.7	59.9	70	81.5	90.3
678	40.9	51.1	61.6	70.3	77	89.2
679	42	51.2	62.4	70.2	81.3	89.4
680	42.8	50.3	60.5	70.7	80.4	88.6
681	41.9	50.2	61	74.1	82.3	88.5
682	43.4	50	62.4	75.3	81.3	90.1
683	41	50.9	60.5	69	80.2	90.5
684	40.7	50.1	61.6	70.7	76	89.7
685	42.9	52.1	59.6	75.3	81.3	89.8
686	43.7	49.6	58.9	70.7	81	90.2
687	42.3	50.3	60.7	72.2	80.6	90.1
688	39.9	53.4	63	71.1	82.2	90.3
689	42.9	50.8	60.2	71.6	80.7	89.8
690	41.7	50.7	63	75.7	79.5	89.5
691	43	48.2	63.1	67.2	80.2	87.2
692	41.6	50.2	60.7	72	78.3	89.9
693	41.6	49.8	62.1	71.1	77.3	89.8
694	42	50.8	63.3	71.9	75.2	89.9
695	41.5	51	60	72.2	79.7	93
696	43.2	49	60.9	76	82.5	90.1
697	42.2	49.7	61	72	80.2	88.2
698	43.6	50.6	61.5	72.2	82.9	91.1
699	41.5	50.3	59.9	72.3	79	90.7
700	40.7	49.3	59.5	72.2	84	90.2
701	41.7	50.1	62.3	72.9	81.1	89.5
702	42	50.9	61.5	72.7	79.1	90.4
703	41.6	49.4	60	72.7	83.2	90.7
704	42.2	50.1	61.3	70.2	86.3	91.6
705	40.6	49.3	65.1	71.7	80.4	90.5
706	43	49.5	60	72.2	82.1	88.6
707	45.8	49.3	60.9	72.1	81.4	92.7
708	43.5	51.9	59.5	72.5	80.3	92.1
709	37.6	51.8	61	70.3	80.6	93
710	40	50.6	60.6	72	80.9	86.7
711	40.7	52	62.6	72.1	80.2	89.1
712	42.8	50.4	60.8	71	82	90.1
713	41.7	53.8	60.2	72.5	78.4	88.3
714	41.1	50.5	61.1	71.4	79.3	90
715	41.6	48.1	61.4	72	80.4	89.2
716	40.7	51	62.4	71.1	81.8	86.5
717	43.2	49.6	60.5	71.8	77	90
718	41.5	49.3	62	71.6	75.1	89.5
719	40.8	48.5	61.8	73.1	78	86.4
720	39.8	51	60	75.4	79.3	88.6
721	42.5	52.1	63.6	71.3	79.6	89.4
722	40.2	50	60.1	71.6	80.4	89.7
723	41	50.2	60	71.9	76.9	89.2
724	40.9	51	62	70.6	78.1	90.9
725	41.7	48.7	60.4	71.6	80.7	89.7
726	41.3	49.3	59.2	70.7	79.6	89.2
727	40	50.9	62.6	71.6	79.7	88.8
728	42.3	50.5	60.1	71.6	79.5	89
729	39.5	49.8	60	67.5	78.1	90.3
730	37.3	51.4	60.3	71.5	82.2	91.6
731	39.4	49.4	59.7	70.4	81.3	85.9
732	42.8	50.9	59.6	71.6	82.5	87.6
733	41.1	48.8	60	71.5	79.8	87.4
734	41.9	49.5	61.6	71.4	79.1	88.7
735	42.7	50.4	61	70.3	78.9	89.3
736	40.8	50.5	61.3	71	78.1	86.2
737	39.9	50.9	60.2	71.2	79.7	88.1
738	40.7	50.7	59.2	71.3	78	89.2
739	40.2	50.9	58.4	70.9	78.6	89.5
740	40.4	48.8	59.8	70.9	79.3	90.1
741	40.2	50.7	59.6	70.9	82.2	89.5
742	41.7	48.7	58.4	70.8	79.5	88.8
743	41.1	50.7	60.3	70.6	79.3	90.5
744	41.5	51.4	59.2	70.7	80.3	88.6
745	40.9	50.2	60	70.3	79.7	89.5
746	39.8	50.4	60.6	70.6	78.6	89.1
747	42.6	50.4	60	68.8	79.2	87.4
748	40	51.3	58.8	70.5	79.3	92
749	39	50.4	58.4	70.4	79.1	89.3
750	40.8	50.9	58.2	69.5	79.4	90.4
751	41.9	51.1	56.8	70.3	79.5	88.2
752	40.1	47.5	59.2	70.3	79.5	91.6
753	41	50	59.7	70.5	79.5	87.1
754	41.1	51.4	58.4	70.3	79.2	94.3
755	39.6	49.1	60.9	70.3	79.2	89.7
756	41.3	51.4	59.7	70.5	82	92.4
757	40.1	50.1	59.7	70.3	77.4	89.6
758	42.9	50.6	59.9	70.3	79.4	90
759	39.4	52	63.4	68.6	79.8	89.4
760	43.8	49	59.7	69.8	81.4	91.8
761	42.1	50.4	61.3	73.5	77.3	87.2
762	41.6	50.5	58.9	71.6	77.7	90
763	38.5	51.4	59.6	70.6	80.8	89.7
764	37.4	50.1	63.7	69.8	80.3	91.7
765	39.9	49.9	60.5	69.6	80	92
766	40.2	51.5	64.2	69.7	77.3	90.3
767	38.9	50.1	62.2	74.3	82.9	88.6
768	42.1	50	59.6	68	82.4	89.9
769	43.1	50.1	63.9	71.2	79.8	91.9
770	40	52.8	61.8	68.9	83.5	90.3
771	40.7	51.5	58.9	69.6	80.5	87.4
772	41.5	50.9	61.1	69.6	79.5	89
773	43.5	49.7	61.9	70.8	81.3	88.5
774	41.3	50.6	60.8	73.9	82.1	90.5
775	41.8	52.2	60.7	69.4	79.1	90.2
776	40	52.8	61.8	69.5	81.6	92.5
777	40.3	48.4	62.5	69.1	79.9	91.4
778	38.4	49.4	62.4	69.7	81.5	90.5
779	43.9	51.4	57.2	69.6	82.5	90
780	41.8	51.7	60.3	69.5	83.4	90.4
781	42.1	50.4	62	69.8	83.6	90.8
782	43	50.2	60.6	69.8	82.8	89.8
783	39.2	51.5	62.2	68.2	81.9	89.5
784	42.1	51.5	62.3	69.7	77.9	89.1
785	39.8	51.2	59.3	69.8	84	90.4
786	40.7	52.6	62	69.9	81.8	90.4
787	39.4	51.3	61	69.6	81	85.6
788	38.2	51.4	62.2	70.6	77.1	91.1
789	40.5	52.3	62.5	70.2	81.1	90.2
790	41	51.1	57.8	70.5	82.1	91.4
791	40.6	50	61	70.6	81.4	85.8
792	39.3	51.5	62.1	71	81.1	88.2
793	40.6	51.7	63.4	71.4	81.5	88.1
794	40.8	51.7	64.1	71.1	80.4	90.2
795	38.6	51.7	62	67.7	80.6	89.8
796	42	49	60.4	71.4	80.8	90.8
797	42	53.4	61.8	71.6	81.2	89.1
798	41.8	51.8	63.2	71.6	83.4	89.7
799	40	50.1	64	71.6	83.7	93.7
800	40.9	51.6	63.8	71.2	84.3	90.2
801	40.2	51.5	64	71	81.9	90.4
802	41.8	49.6	62.4	72.1	79.4	90.3
803	41.7	51.1	62	72.2	78.7	89.8
804	45	52.3	64.9	72.1	82.3	91.7
805	40.7	50.7	62.1	72.1	81.5	89.7
806	41.7	50.9	63.2	73.7	82.4	92.5
807	41.7	51.8	63.8	71.9	85	89.2
808	41.3	51.4	62.9	72.8	81.3	90.1
809	41.2	50.9	60.3	72.2	78.9	90.4
810	42	51.4	62.2	72.2	81.8	90.8
811	42.3	51.1	63.6	75.4	76.7	88.8
812	42	52.8	60.8	72.4	76.9	87.4
813	40.7	51.7	62.2	71.7	81.5	89.9
814	39.8	52.8	61.9	72.2	79.1	90.9
815	42.2	51.2	63	71.8	80.2	92.7
816	41.2	51.5	61.2	72.2	80.1	89.8
817	39.2	49.3	61.4	69.6	80.8	94.1
818	41.5	54.3	57.5	72.4	79.6	91.3
819	42.7	50.8	59.5	72	79.8	89.7
820	41.3	50.9	61.1	71.5	80.1	87.8
821	41.5	51	61.7	71.8	79.6	97.6
822	42.2	53.9	61.4	72.3	80.1	90.1
823	40.1	52.2	62.3	73.6	76.7	93.5
824	41.3	51.5	60.5	72.2	80.3	91.4
825	39.5	51.9	61.5	70.3	77	90.5
826	43.5	49.4	61.9	72.2	79.2	87.4
827	41.4	50.7	61	71.7	80.2	90.5
828	42.7	51.7	63	71.6	79.6	90.1
829	41.7	49.3	61.8	71.6	80.4	91.8
830	42.1	51.7	61.6	71.4	80.7	89.9
831	41.9	49.9	62.6	72.1	80	94
832	40.7	48.5	58.1	73.4	79.1	90.1
833	42.3	51.5	60.1	71	79	91
834	41.5	49.7	63.7	74.4	79.4	89.9
835	42.2	54	62.4	71.3	79.3	90
836	43.3	51	61.2	71.8	76.2	89.5
837	38.4	52.5	62.2	73.6	78.7	86.4
838	40.7	52.1	63.9	71.5	78.2	89.9
839	40.9	49.1	59.9	71.3	79.6	89.6
840	42.4	51.6	61.3	71.2	83.2	88.8
841	42.1	51.1	62.1	71	79.6	90.1
842	40.9	51.6	58.9	71.1	79.7	89
843	42.1	52.1	61.3	71.6	77.9	89.3
844	42.9	55.2	62.6	71.2	80	87.5
845	41.8	52.9	61	70.5	81.5	89.4
846	42.3	51.4	60.5	70.2	79.5	89.3
847	41.7	52	63.3	70.9	80.9	90.1
848	40.9	51.9	62.2	71.5	80.8	92.5
849	41.5	52.7	60.9	71.4	82	90.1
850	42.9	50.8	61.2	71	79	90.5
851	45	50.3	61	70.4	80.7	90.1
852	42.5	51.7	60.5	71	80.8	88.6
853	39.8	50.4	58.6	70.8	80.9	90.2
854	43.1	52.7	62.4	70.4	80.4	90.8
855	41.8	50.3	60.7	70.3	80.4	86.6
856	41.7	50.6	60.3	70.6	81.7	89.9
857	40.6	51.1	62.1	70.7	84.3	90
858	43.6	50.8	60.5	70.3	80.6	95
859	41.3	49.8	59.3	73.9	81.4	91.9
860	42.3	51.9	60.9	70.6	79.9	90.4
861	41.6	51	61.6	71	81.2	89.4
862	41.4	50.6	60.8	70	83.5	92.5
863	42.5	51.5	62.7	69.7	78.9	91.4
864	40.3	51.6	60.7	70.3	82.2	88.2
865	43.6	52.6	60.6	68.8	82.2	90
866	42.1	50.5	59.7	70.2	83	90.4
867	41.5	51.4	59.4	69.8	79.6	90.1
868	41.5	51	60	70.6	80.9	90.8
869	42.5	54.3	60.9	70.4	79.8	91.6
870	42.8	51.1	60.3	69.9	83.3	94.5
871	40	50.9	59.2	70	83	90.9
872	42.4	53.6	63.2	73.4	82.7	92.6
873	42.4	52	59.7	70	78.9	92.2
874	42.7	50.5	59.6	69.9	79.1	91.3
875	40.4	51.7	59.1	70	80.6	88.5
876	41.8	51.7	59.6	69.8	81.1	90.7
877	42	51.8	60.3	69.6	81.3	90.8
878	40	50.5	59.4	69.7	83.5	91.6
879	40.5	51.6	58.8	71	78.7	89.9
880	43.1	51.7	57.2	69.6	78.4	92.5
881	40.5	50.3	58	69.6	81	90.1
882	40.8	50.7	59.2	69.2	80.8	90.9
883	40.8	51.2	59.4	69	81.4	86.8
884	41.3	49.3	60	69.5	77	92
885	42.6	52	60.7	67.7	84.1	92.8
886	40.5	51.6	60.8	69	85.7	90.5
887	40.2	51.3	60.9	69.3	81.7	91
888	40.6	52.8	59.4	69	80.6	89.7
889	41	50.8	61.8	69.1	82.9	89
890	41.4	51.3	59.4	72.9	79.9	88.7
891	40.7	50.6	59.2	69.3	79.6	93.8
892	42.5	51.3	62.2	69.5	78.1	90.7
893	42.3	51.9	60.6	69.6	79.3	91.2
894	41.5	51.3	59.9	69.5	76.8	90.8
895	40.4	52.3	60	68.1	76.7	92.2
896	40.2	50.9	62.2	69.6	78.7	84.1
897	41.2	51.8	62	69.8	78.9	90.2
898	41.1	54.5	59.9	70.1	83	87.6
899	43.4	50.9	60.6	69.9	78.6	89.7
900	41.5	50.8	62	70.2	80.2	92.7
901	40.5	52.3	60.6	70.7	80.1	91
902	39	52.4	64.8	70.3	76.8	92.9
903	44.4	55.7	59.6	70.7	79.3	90.1
904	41.9	51	60.4	71.1	80.9	91.2
905	40.4	50.1	59.6	71.4	79.3	89.3
906	41.7	51.4	60	71.4	79.4	90
907	39.7	52	60.8	70.2	84.8	89.8
908	43.8	52.6	62.1	71.3	79.6	91.2
909	38.3	52.2	60.8	71.5	76.5	91.3
910	41.7	50.4	60.1	71.3	81.4	87.2
911	42.4	51	63.3	72.7	82.4	90.4
912	41.8	49.5	61.5	72.1	79.9	87.2
913	40.9	49.3	61	71.9	78.2	90.1
914	39.4	51.4	56.2	71.7	79.8	91.6
915	42.8	49.7	62	75.8	80.6	92.4
916	39.8	51.4	60.5	71.1	79.9	95
917	39.6	51.8	60.9	71.8	80.5	87.9
918	41.3	50.6	61.8	71.3	80.3	88
919	41.7	53.1	60.8	71.6	82.4	89.4
920	45.8	50.9	61	71.8	79.3	93
921	39.4	49.7	61.2	72.9	77.3	89.1
922	41.7	47.1	61.4	71.9	81.5	89.4
923	39.4	51.2	59.4	71.6	77	89
924	40.4	51	61.4	72.1	79.4	89.1
925	38.9	51.2	58.9	69.4	80.2	89.1
926	41.4	49.2	60.7	72.2	80.8	90.2
927	43.9	52.3	59.6	69.4	83	90.2
928	43.2	49.5	61.2	72.2	80.5	91
929	44	51.4	61.7	72	78.9	89.2
930	39.9	51.4	58.4	71.4	79.8	88.8
931	41.6	51.9	61	71.4	78.5	85.8
932	40.7	48	58.9	71.7	79.7	89.7
933	40.2	50	60.7	71.4	81.8	88.8
934	41.7	49.5	58.4	71.9	79.3	88.7
935	42.2	50.2	60.2	71.6	80	92.3
936	37.1	50.6	58.9	70.8	80.7	89.4
937	41.4	51.7	60.6	72.8	77.6	89.2
938	40.8	51	62.5	71.6	79.9	91.8
939	38.8	49.8	61.2	71.1	79.8	89.1
940	41.3	50.2	60.6	71.3	81.2	93.2
941	42.1	52.2	60.6	75.5	80.1	87.9
942	39.9	49.1	60.3	71	80	87.6
943	42	50.8	62.1	71.5	80.3	92.7
944	41.4	51	62.5	69.1	80.1	89.9
945	42.5	50.8	59.7	70.2	82.8	90.4
946	40.3	49.3	61.5	71.4	80.2	89.5
947	41.4	50	61.8	70.7	80.6	90.6
948	39.6	50.7	63.1	70.9	83.8	88.5
949	40.4	48.9	60.4	71.4	78.1	90.1
950	39.7	51.9	57.9	70.9	82.6	90.1
951	43.5	50.8	58.9	70.3	80.6	90.3
952	42	51.1	58.7	71	81.7	91.5
953	38.9	48.7	58.9	71.8	81.4	90.2
954	39.5	51.2	60.6	65.8	81.2	83.1
955	41.7	49.6	59	70.8	80.4	90.9
956	40.7	52.1	59.7	70.9	83.2	91.2
957	38.9	49.4	61.4	70.1	81.6	90.2
958	42.1	53.8	60.8	70.5	80.8	90.7
959	38.7	50.5	58	70.6	80.3	89.7
960	40.6	50.8	61.4	70.7	81.3	89.2
961	40.3	51.4	59	74.1	80.9	91.1
962	40.9	50.8	59.2	70.3	78.8	87.8
963	39.5	48.6	60.3	70.6	81.4	88.4
964	38.9	51.2	63.7	72.1	81.3	86.7
965	42.2	51	58.3	70	80.2	89.1
966	41	50.1	58.8	70.6	81.8	87.9
967	40.5	47.7	58.7	69.6	82.9	94.1
968	39.8	51	58.4	70.6	82.1	90.7
969	41.7	49.9	59.3	70.3	81.4	90.5
970	41.9	50.1	60	73.4	81.4	90.3
971	40.4	51.5	60.9	70	81.4	93
972	41.2	49.8	62.6	73.5	83.2	90
973	40.5	50.7	59	68	80.3	91.5
974	39.7	48.8	61.1	68.4	81	90.6
975	39.3	51.9	63.2	69.8	81.3	90.9
976	39.8	53.1	60.1	70	80.8	90.3
977	41.5	48.6	58.6	70.2	81.4	89.7
978	41.3	51.8	58.4	68.3	79.9	91.1
979	40.8	49.1	62.1	69.7	79.2	89.8
980	41.3	51.3	61.4	69.6	82.2	90.4
981	43.1	49.5	60.3	68.7	79.9	89.4
982	40.5	49.7	61.2	69.8	81.3	88.8
983	40.6	51.8	59.6	66.4	81.5	87.8
984	40.7	48.5	61.7	69.3	82.1	90
985	37.5	48.9	62.5	69.6	82.3	88.7
986	39.5	50.6	58.6	69.2	80.1	90.3
987	43.1	51.5	60.6	69.5	80.4	90.3
988	41	51.4	62.6	70.3	81.9	89.7
989	39.3	53.6	61.7	69.7	78.5	87.6
990	41.5	49.8	61.5	70.2	79.9	89.1
991	37.3	49.9	60.9	69.5	80.3	89.9
992	42.6	49.9	64.7	66.5	78.9	90
993	43.1	51.1	60.9	70.1	80.5	88.7
994	40.7	50.9	60.5	70.4	80.5	89.9
995	40.8	49.5	61	70.6	82.1	92.5
996	41.8	51	61.4	70.6	77.8	89.2
997	40.8	50	62.4	70.6	78.9	85.8
998	41.7	49.5	62.7	67.3	79.8	88.7
999	42.4	50.7	61.3	70.4	81.8	88.8
1000	39.1	50.5	59.1	73.2	78.8	90.6
1001	41.3	50.6	62.1	70.8	79.9	89.3
1002	42.8	52.3	62.1	73.4	78.7	88.3
1003	41.9	50.6	60.8	71.4	79	88.5
1004	44	51.5	63.8	71.8	82.4	88.5
1005	42.8	51.2	65.2	73.3	81.3	89.3
1006	41.7	51.4	62	71.6	79.9	89.7
1007	42.5	50.7	63.4	70.2	78.9	86.4
1008	41.4	51.9	61.2	75.3	78.3	89.4
1009	43.7	51.7	62.2	73.7	79.8	94.7
1010	41.4	51.8	60.6	72	74.9	89.1
1011	42.8	51.6	63.1	77.1	79.4	88.8
1012	39.7	53.1	63.3	72.2	79.9	89.2
1013	42.1	50.3	62.4	72.2	80.3	88.9
1014	40.4	52.3	63.5	72	79.8	89.4
1015	39.4	48.8	61.9	70.9	74.8	87.2
1016	42.5	51.8	62	70.6	80.2	90.2
1017	41.2	50.6	61.4	71.3	77.5	88.4
1018	43	50.9	59.5	72.8	75.9	87.1
1019	42.4	52.8	63.3	69.6	79.4	89.9
1020	43.3	51.2	63.7	71.3	81.1	89.8
1021	42.2	51	63.9	72.3	74.6	86.3
1022	42.5	50.6	63.5	71.2	81.2	89.8
1023	41.3	48.7	58.5	72.3	78.4	89.9
1024	42.3	52	60	72.7	79.4	90
1025	42.5	51.5	61.7	73.8	80.8	86.2
1026	43.6	52.6	61.7	72.5	79.3	91.9
1027	40.1	50.1	60	71.6	82.7	91.5
1028	40.9	52.9	62.6	72.3	80.7	91.9
1029	44.4	51.6	59.8	73	79.7	90.2
1030	41.8	53	60.4	74.7	80.2	90.5
1031	38.9	50.2	61.3	71.3	79.7	88.2
1032	42.5	52.2	61.3	71.2	78.1	90.9
1033	42.9	52.3	60.1	74.9	81.6	88.2
1034	42.6	54.7	61.9	71.4	79.8	90.7
1035	42.2	48.3	61.5	72.4	83.4	89.6
1036	42.1	52.3	61.1	72.3	79.7	91.3
1037	44.2	51.4	61.4	70.1	80.5	85.7
1038	43.7	51.7	62.8	71.9	83	86.8
1039	45.4	52	61.1	71.9	79.6	90.5
1040	42.3	51.2	62	71.1	83.1	83.1
1041	40.3	52.4	62.5	71.9	81.9	90.7
1042	41.3	52.4	62.3	72	81.8	90
1043	39.9	53	61.5	74.1	80.2	90.5
1044	41.7	51.8	61	75	80.7	92.2
1045	42.1	53	61.6	72	80.7	88.9
1046	40.9	50.8	60.3	71.4	79.7	88.4
1047	43	51.3	62	71.5	83.5	92.4
1048	42.4	52.3	63.1	73.4	83.5	90.6
1049	42.4	52.9	61.1	70.1	85.2	88.7
1050	41.1	52.6	60.8	71.4	81.2	86.6
1051	43.3	54.3	60.8	71.6	80.6	89.2
1052	42.5	52	61.4	70.8	77.8	89.9
1053	44.4	52.5	60.9	71.2	79.3	90.2
1054	42.6	55.7	56.9	73.2	82.9	90.7
1055	42.3	53.5	60.8	71.1	80.8	92.6
1056	41.6	51.7	59.5	74.8	80.7	89
1057	41.8	49.7	63.7	68.6	80.6	90.2
1058	43.2	51.9	60.3	71.2	77.1	88.5
1059	41	52.5	59.8	72.1	84.1	89.3
1060	42.1	51.6	60.1	72.3	79.9	89.7
1061	41	54.7	59.8	68.8	81.8	87.6
1062	43.2	51.9	60.1	71	83.1	90.4
1063	42.3	52	60.3	71.1	78.6	89.2
1064	42.8	53.6	59.8	70.5	83.1	89.2
1065	42	51.7	61.6	70.5	80.2	90.1
1066	42.4	53.5	60.4	71.6	80.1	89.5
1067	42.7	52.2	59.6	70.5	80.4	89.4
1068	41.8	51.9	61.5	71.4	80.3	89.8
1069	44.3	51.7	60.2	70.5	83.4	90.3
1070	41.2	50.9	59.8	72.9	76.5	87.7
1071	42.8	52.3	61.1	72.5	81.5	88.2
1072	45.4	54.2	61	69.8	79.4	89.6
1073	41.5	52.8	59	70.3	78.6	90.4
1074	38.8	50.7	61.1	70.7	79.8	86.7
1075	43.5	52.8	63.1	70.1	79.2	87.8
1076	42.7	53	57.8	68.6	79.2	89.6
1077	41.6	52.9	62	70.4	81.5	85.1
1078	40.3	50.7	57	70.2	79.2	89.2
1079	43.5	51.4	61.1	70.3	80	89.4
1080	40.6	53.7	60.8	70.1	79.8	89.7
1081	40.6	51.6	59.3	67.5	81	89.7
1082	40.5	51.9	59.4	68.3	74.7	89.2
1083	42.8	51.2	58.5	69.9	79.3	90
1084	40.3	53.5	59.4	67.3	80.1	89.5
1085	42.6	52.1	60.4	69.9	79.8	90.7
1086	42	51.1	60.2	70.3	78.8	91.1
1087	38.7	52.4	60.9	69.2	76.1	90
1088	41.1	49.3	60.2	69.8	80.6	88.8
1089	42.1	52.6	59.4	71.5	79.9	89.9
1090	41.8	47.8	62.8	72.2	82.3	89.2
1091	42.8	53.6	61.1	68.4	79.8	90.7
1092	42.5	52.2	59.2	69.6	80.1	90.4
1093	40.5	53.6	61.7	71.1	84.1	88.4
1094	43	54	60.1	69.7	79.7	89.6
1095	41.2	51.3	57.9	69.7	79.7	90
1096	41	51.9	61.9	69.5	79	89.5
1097	41.9	51.8	61.2	69.6	80.7	94.4
1098	41.4	52.4	62.4	70.3	80.5	93.8
1099	42.3	49.9	61	68	79.8	93.4
1100	42.2	49.8	60.5	69.2	80.3	90.5
1101	43.9	48.8	60.9	66.1	81.8	90.3
1102	41.1	51.9	61.7	69.3	81.3	87.6
1103	42.6	50.8	61.4	68.9	77	92.8
1104	41.6	50.2	61.4	69.6	82.3	91.1
1105	41.3	50.2	60.9	70	80.1	89.4
1106	41.8	51.1	63.1	69.8	76.8	91.1
1107	44.5	54.6	59.3	69.8	81.5	90.9
1108	42.8	49.7	61.7	68.7	81.7	84.6
1109	40.7	51.4	63.4	70.5	80.8	90.7
1110	40.7	50.7	62.1	68.9	79.9	91.3
1111	41.8	51.3	63.5	70	81.9	87.1
1112	40.6	49.9	58.8	70.3	79.7	90.7
1113	41.2	52.4	57.1	70.5	82.1	91
1114	41.3	50.1	65.4	67.5	80.2	90.9
1115	42.1	50.5	58.1	68.8	82.7	90.9
1116	42	49.4	60.1	70.9	79.3	90.8
1117	40.9	50.2	60.9	73.7	82.6	90.9
1118	41.2	51.5	61.2	72.1	79.9	91
1119	40.9	50.9	62.1	71	80.2	91.7
1120	41.4	49.1	63	70.8	79.9	90.8
1121	41.4	50.1	63.6	73.1	79.4	94.4
1122	40.6	51.2	59.2	70.2	84.1	88.7
1123	43	49.9	64.5	72.2	79.9	90.6
